stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
VIC,Q32010,,,69.0,,24.0,123.0,30.0,36.0,-296.0,2.0,269.0,-5.0,-18.0,233.0,-211.0,,1719.0,-33.0,,-152.0,-14.0,21.0,-51.0,1513.0,,-1365.0,610.0,-315.0,78.0,-2248.0,630.0,294.0,600.0,305.0,-1050.0,,-2462.0,,26.0,1780.0,-2024.0,95.0,,,626.0,,503.0,-447.0,958.0,,511.0
VIC,Q32011,,,449.0,,65.0,-8.0,-6.0,-82.0,-346.0,,,,,72.0,299.0,-2696.0,6789.0,-886.0,,-302.0,-95.0,,27.0,3208.0,,-2015.0,108.0,52.0,652.0,,786.0,477.0,,1176.0,,-1881.0,-645.0,,-161.0,,1350.0,-572.0,,-2146.0,-334.0,,-1862.0,701.0,192.0,,893.0
VIC,Q32012,,,219.0,,119.0,3.0,-310.0,173.0,291.0,,,,,495.0,-491.0,-1840.0,1952.0,-129.0,,-288.0,-198.0,-10.0,5.0,-504.0,,-1070.0,1.0,-100.0,-628.0,667.0,-3594.0,129.0,,2748.0,507.0,,-1338.0,,10804.0,,-7084.0,-2261.0,,,278.0,,1736.0,-106.0,3504.0,,3398.0
VIC,Q32013,,,2822.0,,606.0,15.0,5.0,27.0,226.0,1.0,-216.0,-294.0,-13.0,3179.0,1526.0,3735.0,-211.0,-104.0,,-196.0,-1183.0,,-1.0,6747.0,,-2191.0,231.0,-1485.0,-3400.0,-1776.0,9698.0,-375.0,5299.0,375.0,-9721.0,32.0,-3314.0,,2830.0,-2949.0,-3987.0,-1590.0,,-248.0,6394.0,,450.0,3883.0,2387.0,,6270.0
VIC,Q32014,,,1596.0,,-75.0,14.0,-63.0,536.0,801.0,-2.0,-852.0,445.0,,2398.0,-129.0,2806.0,-3879.0,-80.0,,-568.0,-446.0,,-3.0,99.0,,-723.0,18.0,1408.0,-109.0,6040.0,-1593.0,196.0,-1044.0,,1870.0,-8916.0,-2852.0,,12589.0,-523.0,-7612.0,-4015.0,,-2139.0,2941.0,,1241.0,-1512.0,6721.0,,5209.0
VIC,Q32015,,,561.0,,535.0,61.0,293.0,-536.0,366.0,,,,,1280.0,-2951.0,-2031.0,17469.0,-1365.0,,-1476.0,-218.0,,,10707.0,,-4433.0,11.0,-1064.0,1872.0,-6998.0,1793.0,434.0,,,,,-8384.0,,413.0,,1308.0,-2592.0,,-387.0,,,-1257.0,1066.0,8828.0,2.0,9896.0
VIC,Q32016,,,533.0,,783.0,1.0,20.0,-333.0,745.0,,,,,1748.0,-1034.0,-3616.0,8650.0,-1270.0,,-458.0,-200.0,,,3820.0,,-1404.0,11.0,-1657.0,2563.0,-11247.0,6946.0,59.0,,,,,-4727.0,,87.0,,6973.0,-815.0,,-560.0,,,5685.0,4778.0,4872.0,4.0,9653.0
VIC,Q32017,,,1786.0,,982.0,10.0,-28.0,-479.0,1155.0,,,,,3427.0,-3543.0,-142.0,2018.0,-553.0,,-930.0,-943.0,,,-667.0,,-4004.0,5.0,-2642.0,500.0,-4615.0,5833.0,91.0,,,,,-4831.0,,11.0,,6176.0,-2119.0,-1538.0,385.0,,,2914.0,-2584.0,9531.0,,6947.0
VIC,Q32018,,,2617.0,,1184.0,-167.0,219.0,-2330.0,1052.0,,,,,2574.0,-5316.0,9955.0,-379.0,-1889.0,1.0,-341.0,-1842.0,,,2763.0,,-13068.0,962.0,-345.0,1133.0,-6722.0,859.0,24.0,,,,,-17155.0,,10163.0,,10668.0,-3802.0,,,,,17030.0,2637.0,13304.0,,15942.0
VIC,Q32019,,,2544.0,,2061.0,-600.0,-193.0,-286.0,2351.0,,,,,5877.0,3518.0,-11092.0,1358.0,-1080.0,,-1666.0,-2990.0,,,-6074.0,,-18195.0,246.0,-1418.0,25242.0,-24307.0,16989.0,214.0,,,,,-1228.0,,782.0,-3199.0,10943.0,-6981.0,,-1261.0,,,284.0,-7018.0,23549.0,-4.0,16527.0
VIC,Q32020,,,3609.0,,2832.0,-871.0,-170.0,-4420.0,3004.0,,,,,3984.0,-2428.0,11720.0,1710.0,441.0,-816.0,-2039.0,-3378.0,,,9192.0,,-7957.0,11.0,-3403.0,938.0,-8424.0,12172.0,92.0,,,,,-6572.0,,386.0,-43.0,11146.0,-10791.0,,,,,698.0,3318.0,26969.0,1.0,30289.0
VIC,Q32021,,,3315.0,,3590.0,-2206.0,-697.0,-882.0,2687.0,,,,,5806.0,-9103.0,-621.0,-910.0,679.0,-1859.0,-2635.0,-933.0,,,-9577.0,,-18954.0,7.0,1810.0,2969.0,-370.0,20257.0,103.0,,,,,5822.0,,2833.0,,18685.0,-18263.0,,-1541.0,,,1713.0,-2042.0,23303.0,2.0,21263.0
VIC,Q32022,,,5252.0,,6326.0,-729.0,1878.0,-9759.0,3037.0,,,,,6005.0,-16349.0,-5426.0,937.0,-822.0,1860.0,-2536.0,208.0,,,-16123.0,,-24119.0,163.0,-363.0,915.0,-192.0,10369.0,421.0,,,,,-12805.0,,37.0,,18767.0,-5598.0,,-23.0,,,13183.0,-15746.0,42209.0,-13.0,26450.0
VIC,Q32023,,,4475.0,,4656.0,1601.0,2508.0,-389.0,12030.0,,,,-6526.0,18356.0,-13895.0,144.0,8322.0,-520.0,-246.0,-3776.0,-4015.0,,,4371.0,,-15067.0,47.0,-3509.0,1720.0,-13077.0,10539.0,256.0,,,,,-19090.0,,8351.0,,22653.0,-17905.0,,,,,13099.0,-1621.0,18446.0,57.0,16882.0
VIC,Q32024,,,4705.0,,6362.0,-77.0,-1656.0,-7079.0,5608.0,,,,,7864.0,-30693.0,-26216.0,59153.0,-684.0,,-5858.0,-6366.0,,,-2800.0,,-5994.0,-704.0,-1879.0,3957.0,-5611.0,15809.0,122.0,,,,,5699.0,,20.0,,41071.0,-45625.0,53.0,-5.0,,,-4487.0,-1588.0,28565.0,62.0,27040.0
VIC,Q42007,,,333.0,,17.0,,,-212.0,21.0,,-49.0,,,110.0,2.0,,13.0,-14.0,,,-7.0,,,104.0,,-110.0,232.0,-1726.0,,-218.0,,49.0,,,,,-1772.0,,1350.0,,1048.0,-48.0,,-281.0,,,2069.0,401.0,,,497.0
VIC,Q42008,,,157.0,,20.0,16.0,1.0,-431.0,293.0,,,,,57.0,-89.0,-25.0,310.0,-35.0,,-11.0,-79.0,,-189.0,-62.0,,-2150.0,18.0,-3607.0,3656.0,-756.0,,246.0,,,,,-2594.0,,432.0,-869.0,2622.0,,,,,,2185.0,-471.0,,,27.0
VIC,Q42009,,,1180.0,,13.0,129.0,2.0,-393.0,243.0,,,,,1174.0,-194.0,-10.0,-740.0,-27.0,,-201.0,-28.0,,-12.0,-37.0,,-2266.0,-396.0,-1534.0,-7.0,-740.0,563.0,42.0,,,,,-4338.0,,-601.0,,5874.0,242.0,55.0,-55.0,,,5515.0,1140.0,287.0,,1427.0
